% monthly inflows (m3/sec) for the zambezi river system 1974-2005: [ithezhi-thezi, kafue flats (lateral contribution), kariba, cahora bassa (=Luangwa River and engaged tributaries of middle zambezi), shire river]
89.1516	26.7455	334.452	81.5422	464.867
132.688	39.8064	466.04	95.5737	469.32
183.476	55.0428	707.419	644.398	538.591
219.466	65.8399	901.355	1302.93	644.44
529.413	158.824	1080.34	1269.37	660.692
573.648	172.095	1489.28	913.982	670.783
434.021	130.206	2349.56	499.684	692.754
242.016	72.6049	2016.04	215.297	654.849
141.204	42.3613	1307.76	151.45	623.491
112.736	33.8208	670.723	122.791	544.192
95.8504	28.7551	490.065	105.087	471.937
70.4101	21.123	374.64	82.5392	385.791
51.7663	15.5299	305.729	68.7558	377.924
33.0551	9.91654	286.24	59.3317	315.354
89.5234	26.857	422.284	172.255	371.455
197.699	59.3098	553.742	818.443	463.028
483.033	144.91	845.1	2895.79	767.971
883.652	265.096	1336.06	2150.82	727.185
711.758	213.527	2008.68	725.65	652.789
355.196	106.559	2557.32	230.852	648.02
161.613	48.484	1713.16	143.313	543.021
116.846	35.0538	824.826	102.8	449.928
91.6213	27.4864	503.535	75.6985	398.499
67.8172	20.3452	381.12	58.4643	355.672
48.4465	14.534	301.471	44.6111	316.01
51.3012	15.3904	317.36	42.7326	325.032
84.7457	25.4237	474.232	112.384	390.277
209.807	62.9422	695.342	1164.12	437.319
689.364	206.809	1126.07	3941.72	732.879
568.289	170.487	3086.25	2757.89	802.334
576.527	172.958	3728.52	1557.62	804.175
381.711	114.513	4165.35	427.769	815.427
185.796	55.7387	2809.44	225.601	796.191
126.033	37.81	1410.66	151.256	744.654
97.3778	29.2133	676.606	101.976	690.987
66.5694	19.9708	456.6	48.5768	641.38
46.5675	13.9702	351.6	1.16832	462.87
36.6345	10.9904	317.72	22.137	589.138
71.4002	21.42	318.774	1462.74	641.591
217.974	65.3922	560.129	6260.13	715.49
492.894	147.868	887.657	4549.67	843.749
366.693	110.008	1028.28	6020.02	736.984
391.214	117.364	1188.92	2401.52	747.736
225.662	67.6986	1216.76	1083.49	729.69
133.237	39.9712	1196.08	156.789	662.534
85.2491	25.5747	643.277	120.665	628.931
63.7061	19.1118	438.194	88.3822	475.314
44.3739	13.3122	319.72	231.265	437.93
29.2655	8.77965	271.277	44.2466	396.934
19.9402	5.98207	252.84	43.3719	368.254
45.8698	13.761	341.613	63.8345	357.622
275.221	82.5664	575.884	954.736	579.55
551.286	165.386	951.771	1172.02	601.788
549.275	164.783	2162.75	518.032	779.374
453.028	135.908	2435.24	537.457	751.003
251.113	75.334	2056.57	240.779	732.048
131.737	39.521	1264.4	461.445	700.755
91.9489	27.5847	564.387	357.17	601.835
70.1551	21.0465	400.219	279.894	535.366
52.898	15.8694	306.36	231.265	488.147
38.8995	11.6698	239.419	121.04	499.012
44.6923	13.4077	292.84	120.306	485.706
68.3542	20.5063	485.535	269.964	519.995
118.702	35.6106	677.187	758.159	472.504
163.443	49.0329	837.043	467.04	466.555
127.197	38.1591	1033.7	372.924	499.744
175.352	52.6056	1128.6	1247.91	476.548
101.32	30.396	1075.51	245.888	390.594
58.339	17.5017	742.28	192.046	330.368
41.7729	12.5319	467.69	151.257	221.683
32.6315	9.78944	352.452	95.9763	198.933
21.9208	6.57624	268.36	145.487	166.138
10.8537	3.2561	198.968	26.7269	154.231
17.3578	5.20734	227.4	44.5567	176.183
37.3015	11.1904	309.755	1460.8	266.234
201.538	60.4615	483.135	3831.99	618.139
659.617	197.885	761.786	2250.48	578.284
1080.25	324.076	1260.15	4011.77	511.089
895.073	268.522	2581.48	7355.37	328.254
543.825	163.148	3544.26	291.148	288.616
224.001	67.2004	1953.28	292.32	293.971
134.022	40.2065	833.342	316.467	264.097
96.0625	28.8187	443.613	221.285	247.396
65.918	19.7754	306.44	152.619	229.11
43.6195	13.0858	235.471	134.458	213.644
40.2008	12.0602	225.68	3995.06	246.103
70.7292	21.2188	369.755	328.529	252.203
406.293	121.888	560.052	992.794	393.756
701.235	210.371	949.457	2058.05	471.161
673.144	201.943	1557.6	3027.98	387.245
359.759	107.928	2105.92	88.3283	363.53
152.154	45.6461	1334.9	2132.88	308.447
92.4419	27.7326	571.16	7481.11	303.407
72.9202	21.8761	383.226	6392.4	289.249
58.5487	17.5646	311.071	5254.62	302.073
40.2354	12.0706	236.96	4361.52	288.387
26.094	7.8282	178.606	41.223	275.187
21.0259	6.30777	178.28	34.5546	283.831
37.6041	11.2812	246.929	56.7158	309.315
87.1815	26.1544	383.032	210.019	616.369
229.777	68.9332	531.557	774.179	537.668
322.139	96.6418	798.039	1318.74	404.244
279.03	83.7091	1434.76	397.98	371.934
121.558	36.4673	1287.1	202.678	340.469
60.7111	18.2133	536.56	142.489	327.341
41.6523	12.4957	337.781	97.2867	321.515
34.2438	10.2731	263.845	78.2711	296.645
21.3034	6.39102	193.4	56.8452	273.449
9.73223	2.91967	138.581	48.772	261.45
7.27173	2.18152	144.16	53.8405	260.509
42.6833	12.805	256.49	144.373	396.466
163.609	49.0828	408.542	462.456	522.671
305.377	91.6131	559.2	1740.36	615.635
515.583	154.675	722.748	3027.42	797.302
448.111	134.433	940.48	1031.17	537.913
271.508	81.4525	1044.93	372.686	721.979
125.965	37.7896	573.92	138.619	691
80.5058	24.1517	355.239	96.1135	380.492
56.4303	16.9291	273.523	72.9318	343.348
35.7994	10.7398	199.84	55.4814	319.083
17.4331	5.22994	141.6	42.2453	309.304
11.4152	3.42457	142.32	34.3838	289.371
42.3448	12.7035	238.606	173.383	454.783
282.833	84.85	441.097	963.815	736.712
526.085	157.825	799.929	2807.74	1029.6
441.859	132.558	1044.15	1306.85	751.907
449.692	134.908	1480.44	623.7	709.65
165.603	49.6809	1745.65	205.785	520.156
75.6662	22.6999	1301.44	112.086	691
51.8997	15.5699	556.761	78.2508	634.289
37.5056	11.2517	347.729	53.4565	574.246
24.2407	7.2722	250.72	36.4587	489.651
13.5417	4.06251	201.058	27.3372	342.735
8.4959	2.54877	191.48	36.3329	329.721
67.814	20.3442	286.374	949.7	520.359
315.536	94.6608	623.419	2899.33	831.497
519.093	155.728	1025.27	2187.96	875.461
637.366	191.21	2537.65	2463.14	746.821
611.278	183.384	3820.68	842.044	593.338
372.05	111.615	3407.65	340.265	487.319
150.202	45.0605	2041.16	187.377	458.926
104.528	31.3584	877.123	129.638	455.381
77.6274	23.2882	527.884	85.1998	459.857
50.0951	15.0285	365	57.5974	419.586
29.3371	8.80112	255.484	41.8282	415.42
19.3251	5.79752	217.76	35.211	427.359
87.2251	26.1675	352.684	117.54	587.451
407.438	122.231	646.219	1299.16	938.691
586.189	175.857	1021.41	2196.44	978.608
795.485	238.645	2226.77	3230.35	941.192
813.061	243.918	3167.68	1476.74	971.219
480.128	144.038	3634.65	506.588	824.263
215.483	64.645	2203.76	281.226	765.14
136.86	41.0579	892.529	196.219	706.012
104.648	31.3944	507.29	146.762	717.277
75.702	22.7106	339.48	102.419	617.763
48.0892	14.4268	244.181	74.644	610.076
36.4143	10.9243	236.72	68.6925	592.683
69.0377	20.7113	330.387	96.6642	617.414
126.959	38.0878	552.194	215.711	666.196
263.443	79.0328	757.929	885.801	821.073
781.21	234.363	1166.36	1084.41	839.497
445.712	133.713	3181.96	655.929	728.17
237.183	71.155	2925.75	226.896	647.525
119.767	35.9301	1825.28	147.86	587.71
82.0066	24.602	772.645	98.6113	625.09
62.4445	18.7334	444.852	60.8777	580.927
43.3131	12.9939	314.2	42.3033	545.669
21.0539	6.31618	206.671	30.9362	521.986
18.0288	5.40863	174.12	39.1462	634.69
118.982	35.6946	331.355	527.28	836.169
505.425	151.627	680.323	1395.53	823.5
1142.2	342.66	1100.31	2058.05	1163.36
1384.05	415.216	2770.99	2269.98	1155.42
1029.2	308.76	3666.96	1247.91	949.926
628.87	188.661	3949.51	408.466	808.824
285.55	85.665	2537.16	461.445	735.796
175.253	52.5758	1215.25	357.17	710.518
131.747	39.5241	610.8	279.894	726.124
92.7501	27.825	422.56	231.265	673.265
57.665	17.2995	287.961	86.8801	607.657
69.6111	20.8833	293.88	50.3664	605.567
104.426	31.3279	507.871	85.286	702.518
223.112	66.9337	671.806	806.947	960.099
463.748	139.124	855.814	2899.06	1056.01
440.777	132.233	1274.79	552.375	913.256
328.402	98.5206	2046.16	1247.91	859.266
189.987	56.9961	2325.25	226.296	770.259
115.086	34.5259	1969.08	461.445	766.984
88.146	26.4438	980.826	357.17	730.933
67.9768	20.393	520.026	279.894	703.778
48.0371	14.4111	356.96	231.265	683.327
31.1605	9.34814	272.361	46.1842	656.527
37.0707	11.1212	243	180.145	656.42
54.1066	16.232	338.361	295.945	698.503
213.559	64.0676	598.955	915.573	1022.05
303.007	90.9022	993.643	1310.02	987.5
518.176	155.453	1553.92	1558.5	947.203
636.14	190.842	2655.6	1247.91	998.461
413.187	123.956	4112.75	408.466	941.673
183.44	55.0321	2666.32	461.445	940.697
115.015	34.5045	1320.39	357.17	928.206
85.7003	25.7101	627.639	279.894	895.423
59.9293	17.9788	406.6	231.265	801.699
36.3611	10.9083	277.239	46.1842	736.604
32.9352	9.88055	250.28	180.145	748.936
61.8636	18.5591	356.439	405.583	781.728
224.013	67.204	666.929	983.947	841.296
331.443	99.4328	1076.4	176.553	916.762
585.415	175.624	2503.43	2269.98	923.543
530.716	159.215	4860.6	1247.91	833.573
342.166	102.65	4240.53	408.466	825.83
164.601	49.3802	2685.4	461.445	779.91
106.053	31.816	1304.98	83.5339	741.325
79.5767	23.873	629.497	71.2213	694.933
53.0013	15.9004	413.96	231.265	680.563
36.3235	10.8971	291.058	46.1842	637.729
27.9102	8.37306	259.52	31.8096	655.207
66.3881	19.9164	400.684	583.786	869.048
216.662	64.9987	600.348	1362.69	964.792
338.498	101.549	927.429	2058.05	762.268
316.206	94.8617	1367.42	2269.98	944.388
245.135	73.5405	1653.96	242.033	728.285
123.089	36.9267	1660.57	141.217	657.781
69.729	20.9187	1361.96	84.5129	647.196
52.2433	15.673	673.935	57.9785	652.407
40.3089	12.0927	447.445	37.6635	606.033
26.5056	7.95167	331.56	24.7838	571.673
20.3899	6.11697	213.871	14.9958	568.107
16.381	4.91431	198.04	180.145	577.463
66.2608	19.8782	369.058	405.583	776.074
