# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2022-05-02
#
# GRDC-No.:              1362600
# River:                 NILE RIVER
# Station:               ASWAN DAM
# Country:               --
# Latitude (DD):       23.96
# Longitude (DD):      32.9
# Catchment area (km²):      
# Altitude (m ASL):        -999.00
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1869 - 1984
# No. of years:          116
# Last update:           2018-05-22
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 1386
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1869-07-01;--:--;   2606.000;   -999.000;   0
1869-08-01;--:--;   8885.000;   -999.000;   0
1869-09-01;--:--;  10918.000;   -999.000;   0
1869-10-01;--:--;   8699.000;   -999.000;   0
1869-11-01;--:--;   -999.000;   -999.000;   0
1869-12-01;--:--;   -999.000;   -999.000;   0
1870-01-01;--:--;   -999.000;   -999.000;   0
1870-02-01;--:--;   -999.000;   -999.000;   0
1870-03-01;--:--;   1146.000;   -999.000;   0
1870-04-01;--:--;    682.000;   -999.000;   0
1870-05-01;--:--;    545.000;   -999.000;   0
1870-06-01;--:--;    540.000;   -999.000;   0
1870-07-01;--:--;   3027.000;   -999.000;   0
1870-08-01;--:--;  10304.000;   -999.000;   0
1870-09-01;--:--;  10802.000;   -999.000;   0
1870-10-01;--:--;   8288.000;   -999.000;   0
1870-11-01;--:--;   5709.000;   -999.000;   0
1870-12-01;--:--;   3576.000;   -999.000;   0
1871-01-01;--:--;   2606.000;   -999.000;   0
1871-02-01;--:--;   1992.000;   -999.000;   0
1871-03-01;--:--;   1485.000;   -999.000;   0
1871-04-01;--:--;    933.000;   -999.000;   0
1871-05-01;--:--;    731.000;   -999.000;   0
1871-06-01;--:--;    760.000;   -999.000;   0
1871-07-01;--:--;   2475.000;   -999.000;   0
1871-08-01;--:--;   8960.000;   -999.000;   0
1871-09-01;--:--;   9953.000;   -999.000;   0
1871-10-01;--:--;   6571.000;   -999.000;   0
1871-11-01;--:--;   3522.000;   -999.000;   0
1871-12-01;--:--;   2419.000;   -999.000;   0
1872-01-01;--:--;   1672.000;   -999.000;   0
1872-02-01;--:--;   1033.000;   -999.000;   0
1872-03-01;--:--;    728.000;   -999.000;   0
1872-04-01;--:--;    605.000;   -999.000;   0
1872-05-01;--:--;    560.000;   -999.000;   0
1872-06-01;--:--;    879.000;   -999.000;   0
1872-07-01;--:--;   3121.000;   -999.000;   0
1872-08-01;--:--;   8811.000;   -999.000;   0
1872-09-01;--:--;  10532.000;   -999.000;   0
1872-10-01;--:--;   7952.000;   -999.000;   0
1872-11-01;--:--;   4976.000;   -999.000;   0
1872-12-01;--:--;   3102.000;   -999.000;   0
1873-01-01;--:--;   2187.000;   -999.000;   0
1873-02-01;--:--;   1851.000;   -999.000;   0
1873-03-01;--:--;   1235.000;   -999.000;   0
1873-04-01;--:--;    756.000;   -999.000;   0
1873-05-01;--:--;    556.000;   -999.000;   0
1873-06-01;--:--;   1392.000;   -999.000;   0
1873-07-01;--:--;   2296.000;   -999.000;   0
1873-08-01;--:--;   7093.000;   -999.000;   0
1873-09-01;--:--;   8410.000;   -999.000;   0
1873-10-01;--:--;   5675.000;   -999.000;   0
1873-11-01;--:--;   3070.000;   -999.000;   0
1873-12-01;--:--;   2049.000;   -999.000;   0
1874-01-01;--:--;   1340.000;   -999.000;   0
1874-02-01;--:--;    847.000;   -999.000;   0
1874-03-01;--:--;    664.000;   -999.000;   0
1874-04-01;--:--;    516.000;   -999.000;   0
1874-05-01;--:--;    466.000;   -999.000;   0
1874-06-01;--:--;    964.000;   -999.000;   0
1874-07-01;--:--;   3061.000;   -999.000;   0
1874-08-01;--:--;  10790.000;   -999.000;   0
1874-09-01;--:--;  11805.000;   -999.000;   0
1874-10-01;--:--;   8064.000;   -999.000;   0
1874-11-01;--:--;   4282.000;   -999.000;   0
1874-12-01;--:--;   2904.000;   -999.000;   0
1875-01-01;--:--;   2210.000;   -999.000;   0
1875-02-01;--:--;   1686.000;   -999.000;   0
1875-03-01;--:--;   1060.000;   -999.000;   0
1875-04-01;--:--;    771.000;   -999.000;   0
1875-05-01;--:--;    638.000;   -999.000;   0
1875-06-01;--:--;    698.000;   -999.000;   0
1875-07-01;--:--;   2396.000;   -999.000;   0
1875-08-01;--:--;   9259.000;   -999.000;   0
1875-09-01;--:--;  10455.000;   -999.000;   0
1875-10-01;--:--;   7691.000;   -999.000;   0
1875-11-01;--:--;   4436.000;   -999.000;   0
1875-12-01;--:--;   2830.000;   -999.000;   0
1876-01-01;--:--;   2116.000;   -999.000;   0
1876-02-01;--:--;   1791.000;   -999.000;   0
1876-03-01;--:--;   1441.000;   -999.000;   0
1876-04-01;--:--;    945.000;   -999.000;   0
1876-05-01;--:--;    724.000;   -999.000;   0
1876-06-01;--:--;    887.000;   -999.000;   0
1876-07-01;--:--;   3106.000;   -999.000;   0
1876-08-01;--:--;   8811.000;   -999.000;   0
1876-09-01;--:--;  11072.000;   -999.000;   0
1876-10-01;--:--;   6757.000;   -999.000;   0
1876-11-01;--:--;   3788.000;   -999.000;   0
1876-12-01;--:--;   2523.000;   -999.000;   0
1877-01-01;--:--;   1833.000;   -999.000;   0
1877-02-01;--:--;   1264.000;   -999.000;   0
1877-03-01;--:--;    944.000;   -999.000;   0
1877-04-01;--:--;    767.000;   -999.000;   0
1877-05-01;--:--;    724.000;   -999.000;   0
1877-06-01;--:--;    972.000;   -999.000;   0
1877-07-01;--:--;   2639.000;   -999.000;   0
1877-08-01;--:--;   5899.000;   -999.000;   0
1877-09-01;--:--;   6442.000;   -999.000;   0
1877-10-01;--:--;   4704.000;   -999.000;   0
1877-11-01;--:--;   2851.000;   -999.000;   0
1877-12-01;--:--;   1818.000;   -999.000;   0
1878-01-01;--:--;   1373.000;   -999.000;   0
1878-02-01;--:--;    946.000;   -999.000;   0
1878-03-01;--:--;    679.000;   -999.000;   0
1878-04-01;--:--;    543.000;   -999.000;   0
1878-05-01;--:--;    466.000;   -999.000;   0
1878-06-01;--:--;    509.000;   -999.000;   0
1878-07-01;--:--;   2135.000;   -999.000;   0
1878-08-01;--:--;   8251.000;   -999.000;   0
1878-09-01;--:--;  12345.000;   -999.000;   0
1878-10-01;--:--;  10229.000;   -999.000;   0
1878-11-01;--:--;   5555.000;   -999.000;   0
1878-12-01;--:--;   3770.000;   -999.000;   0
1879-01-01;--:--;   2874.000;   -999.000;   0
1879-02-01;--:--;   2401.000;   -999.000;   0
1879-03-01;--:--;   2135.000;   -999.000;   0
1879-04-01;--:--;   1847.000;   -999.000;   0
1879-05-01;--:--;   1698.000;   -999.000;   0
1879-06-01;--:--;   1990.000;   -999.000;   0
1879-07-01;--:--;   3957.000;   -999.000;   0
1879-08-01;--:--;   9520.000;   -999.000;   0
1879-09-01;--:--;  10686.000;   -999.000;   0
1879-10-01;--:--;   7243.000;   -999.000;   0
1879-11-01;--:--;   4359.000;   -999.000;   0
1879-12-01;--:--;   3210.000;   -999.000;   0
1880-01-01;--:--;   2624.000;   -999.000;   0
1880-02-01;--:--;   2266.000;   -999.000;   0
1880-03-01;--:--;   1818.000;   -999.000;   0
1880-04-01;--:--;   1331.000;   -999.000;   0
1880-05-01;--:--;   1067.000;   -999.000;   0
1880-06-01;--:--;   1141.000;   -999.000;   0
1880-07-01;--:--;   3546.000;   -999.000;   0
1880-08-01;--:--;   8400.000;   -999.000;   0
1880-09-01;--:--;   8989.000;   -999.000;   0
1880-10-01;--:--;   6272.000;   -999.000;   0
1880-11-01;--:--;   3263.000;   -999.000;   0
1880-12-01;--:--;   2370.000;   -999.000;   0
1881-01-01;--:--;   1784.000;   -999.000;   0
1881-02-01;--:--;   1322.000;   -999.000;   0
1881-03-01;--:--;    993.000;   -999.000;   0
1881-04-01;--:--;    756.000;   -999.000;   0
1881-05-01;--:--;    690.000;   -999.000;   0
1881-06-01;--:--;    763.000;   -999.000;   0
1881-07-01;--:--;   1851.000;   -999.000;   0
1881-08-01;--:--;   6720.000;   -999.000;   0
1881-09-01;--:--;  10146.000;   -999.000;   0
1881-10-01;--:--;   6571.000;   -999.000;   0
1881-11-01;--:--;   3730.000;   -999.000;   0
1881-12-01;--:--;   2441.000;   -999.000;   0
1882-01-01;--:--;   1829.000;   -999.000;   0
1882-02-01;--:--;   1343.000;   -999.000;   0
1882-03-01;--:--;    884.000;   -999.000;   0
1882-04-01;--:--;    655.000;   -999.000;   0
1882-05-01;--:--;    552.000;   -999.000;   0
1882-06-01;--:--;    536.000;   -999.000;   0
1882-07-01;--:--;   1523.000;   -999.000;   0
1882-08-01;--:--;   6795.000;   -999.000;   0
1882-09-01;--:--;   8719.000;   -999.000;   0
1882-10-01;--:--;   5787.000;   -999.000;   0
1882-11-01;--:--;   4243.000;   -999.000;   0
1882-12-01;--:--;   2583.000;   -999.000;   0
1883-01-01;--:--;   1874.000;   -999.000;   0
1883-02-01;--:--;   1525.000;   -999.000;   0
1883-03-01;--:--;   1254.000;   -999.000;   0
1883-04-01;--:--;    868.000;   -999.000;   0
1883-05-01;--:--;    668.000;   -999.000;   0
1883-06-01;--:--;    709.000;   -999.000;   0
1883-07-01;--:--;   2710.000;   -999.000;   0
1883-08-01;--:--;   9072.000;   -999.000;   0
1883-09-01;--:--;  10223.000;   -999.000;   0
1883-10-01;--:--;   6496.000;   -999.000;   0
1883-11-01;--:--;   3854.000;   -999.000;   0
1883-12-01;--:--;   2729.000;   -999.000;   0
1884-01-01;--:--;   2083.000;   -999.000;   0
1884-02-01;--:--;   1756.000;   -999.000;   0
1884-03-01;--:--;   1444.000;   -999.000;   0
1884-04-01;--:--;   1030.000;   -999.000;   0
1884-05-01;--:--;    851.000;   -999.000;   0
1884-06-01;--:--;    879.000;   -999.000;   0
1884-07-01;--:--;   1773.000;   -999.000;   0
1884-08-01;--:--;   6645.000;   -999.000;   0
1884-09-01;--:--;   8179.000;   -999.000;   0
1884-10-01;--:--;   6347.000;   -999.000;   0
1884-11-01;--:--;   4128.000;   -999.000;   0
1884-12-01;--:--;   2591.000;   -999.000;   0
1885-01-01;--:--;   1933.000;   -999.000;   0
1885-02-01;--:--;   1467.000;   -999.000;   0
1885-03-01;--:--;    948.000;   -999.000;   0
1885-04-01;--:--;    702.000;   -999.000;   0
1885-05-01;--:--;    560.000;   -999.000;   0
1885-06-01;--:--;    570.000;   -999.000;   0
1885-07-01;--:--;   3061.000;   -999.000;   0
1885-08-01;--:--;   9259.000;   -999.000;   0
1885-09-01;--:--;   8873.000;   -999.000;   0
1885-10-01;--:--;   5899.000;   -999.000;   0
1885-11-01;--:--;   3167.000;   -999.000;   0
1885-12-01;--:--;   2128.000;   -999.000;   0
1886-01-01;--:--;   1500.000;   -999.000;   0
1886-02-01;--:--;   1020.000;   -999.000;   0
1886-03-01;--:--;    813.000;   -999.000;   0
1886-04-01;--:--;    694.000;   -999.000;   0
1886-05-01;--:--;    668.000;   -999.000;   0
1886-06-01;--:--;    771.000;   -999.000;   0
1886-07-01;--:--;   1892.000;   -999.000;   0
1886-08-01;--:--;   7541.000;   -999.000;   0
1886-09-01;--:--;   9760.000;   -999.000;   0
1886-10-01;--:--;   5899.000;   -999.000;   0
1886-11-01;--:--;   3283.000;   -999.000;   0
1886-12-01;--:--;   2579.000;   -999.000;   0
1887-01-01;--:--;   1859.000;   -999.000;   0
1887-02-01;--:--;   1331.000;   -999.000;   0
1887-03-01;--:--;    910.000;   -999.000;   0
1887-04-01;--:--;    675.000;   -999.000;   0
1887-05-01;--:--;    698.000;   -999.000;   0
1887-06-01;--:--;    968.000;   -999.000;   0
1887-07-01;--:--;   3065.000;   -999.000;   0
1887-08-01;--:--;  10379.000;   -999.000;   0
1887-09-01;--:--;  11304.000;   -999.000;   0
1887-10-01;--:--;   6795.000;   -999.000;   0
1887-11-01;--:--;   3858.000;   -999.000;   0
1887-12-01;--:--;   2699.000;   -999.000;   0
1888-01-01;--:--;   2064.000;   -999.000;   0
1888-02-01;--:--;   1348.000;   -999.000;   0
1888-03-01;--:--;    948.000;   -999.000;   0
1888-04-01;--:--;    756.000;   -999.000;   0
1888-05-01;--:--;    660.000;   -999.000;   0
1888-06-01;--:--;    709.000;   -999.000;   0
1888-07-01;--:--;   1579.000;   -999.000;   0
1888-08-01;--:--;   6645.000;   -999.000;   0
1888-09-01;--:--;   7291.000;   -999.000;   0
1888-10-01;--:--;   4368.000;   -999.000;   0
1888-11-01;--:--;   2268.000;   -999.000;   0
1888-12-01;--:--;   1624.000;   -999.000;   0
1889-01-01;--:--;   1135.000;   -999.000;   0
1889-02-01;--:--;    777.000;   -999.000;   0
1889-03-01;--:--;    619.000;   -999.000;   0
1889-04-01;--:--;    524.000;   -999.000;   0
1889-05-01;--:--;    477.000;   -999.000;   0
1889-06-01;--:--;    516.000;   -999.000;   0
1889-07-01;--:--;   1874.000;   -999.000;   0
1889-08-01;--:--;   8325.000;   -999.000;   0
1889-09-01;--:--;   9992.000;   -999.000;   0
1889-10-01;--:--;   6571.000;   -999.000;   0
1889-11-01;--:--;   3329.000;   -999.000;   0
1889-12-01;--:--;   2143.000;   -999.000;   0
1890-01-01;--:--;   1639.000;   -999.000;   0
1890-02-01;--:--;   1058.000;   -999.000;   0
1890-03-01;--:--;    731.000;   -999.000;   0
1890-04-01;--:--;    551.000;   -999.000;   0
1890-05-01;--:--;    474.000;   -999.000;   0
1890-06-01;--:--;    617.000;   -999.000;   0
1890-07-01;--:--;   2191.000;   -999.000;   0
1890-08-01;--:--;   9632.000;   -999.000;   0
1890-09-01;--:--;   9529.000;   -999.000;   0
1890-10-01;--:--;   7989.000;   -999.000;   0
1890-11-01;--:--;   4745.000;   -999.000;   0
1890-12-01;--:--;   2934.000;   -999.000;   0
1891-01-01;--:--;   2116.000;   -999.000;   0
1891-02-01;--:--;   1405.000;   -999.000;   0
1891-03-01;--:--;    869.000;   -999.000;   0
1891-04-01;--:--;    659.000;   -999.000;   0
1891-05-01;--:--;    604.000;   -999.000;   0
1891-06-01;--:--;   1203.000;   -999.000;   0
1891-07-01;--:--;   2131.000;   -999.000;   0
1891-08-01;--:--;   8139.000;   -999.000;   0
1891-09-01;--:--;   9876.000;   -999.000;   0
1891-10-01;--:--;   7355.000;   -999.000;   0
1891-11-01;--:--;   4745.000;   -999.000;   0
1891-12-01;--:--;   2822.000;   -999.000;   0
1892-01-01;--:--;   1941.000;   -999.000;   0
1892-02-01;--:--;   1344.000;   -999.000;   0
1892-03-01;--:--;    862.000;   -999.000;   0
1892-04-01;--:--;    613.000;   -999.000;   0
1892-05-01;--:--;    500.000;   -999.000;   0
1892-06-01;--:--;    532.000;   -999.000;   0
1892-07-01;--:--;   2105.000;   -999.000;   0
1892-08-01;--:--;   8885.000;   -999.000;   0
1892-09-01;--:--;  12191.000;   -999.000;   0
1892-10-01;--:--;   8848.000;   -999.000;   0
1892-11-01;--:--;   4783.000;   -999.000;   0
1892-12-01;--:--;   3121.000;   -999.000;   0
1893-01-01;--:--;   2486.000;   -999.000;   0
1893-02-01;--:--;   2149.000;   -999.000;   0
1893-03-01;--:--;   1881.000;   -999.000;   0
1893-04-01;--:--;   1685.000;   -999.000;   0
1893-05-01;--:--;   1000.000;   -999.000;   0
1893-06-01;--:--;    814.000;   -999.000;   0
1893-07-01;--:--;   1840.000;   -999.000;   0
1893-08-01;--:--;   8363.000;   -999.000;   0
1893-09-01;--:--;   9182.000;   -999.000;   0
1893-10-01;--:--;   7429.000;   -999.000;   0
1893-11-01;--:--;   4166.000;   -999.000;   0
1893-12-01;--:--;   2632.000;   -999.000;   0
1894-01-01;--:--;   2012.000;   -999.000;   0
1894-02-01;--:--;   1450.000;   -999.000;   0
1894-03-01;--:--;    918.000;   -999.000;   0
1894-04-01;--:--;    713.000;   -999.000;   0
1894-05-01;--:--;    690.000;   -999.000;   0
1894-06-01;--:--;    829.000;   -999.000;   0
1894-07-01;--:--;   2856.000;   -999.000;   0
1894-08-01;--:--;   9744.000;   -999.000;   0
1894-09-01;--:--;  11072.000;   -999.000;   0
1894-10-01;--:--;   9035.000;   -999.000;   0
1894-11-01;--:--;   4783.000;   -999.000;   0
1894-12-01;--:--;   3255.000;   -999.000;   0
1895-01-01;--:--;   2531.000;   -999.000;   0
1895-02-01;--:--;   2087.000;   -999.000;   0
1895-03-01;--:--;   1758.000;   -999.000;   0
1895-04-01;--:--;   1315.000;   -999.000;   0
1895-05-01;--:--;   1052.000;   -999.000;   0
1895-06-01;--:--;   1003.000;   -999.000;   0
1895-07-01;--:--;   2893.000;   -999.000;   0
1895-08-01;--:--;  10864.000;   -999.000;   0
1895-09-01;--:--;  10455.000;   -999.000;   0
1895-10-01;--:--;   6533.000;   -999.000;   0
1895-11-01;--:--;   4089.000;   -999.000;   0
1895-12-01;--:--;   3158.000;   -999.000;   0
1896-01-01;--:--;   2396.000;   -999.000;   0
1896-02-01;--:--;   1927.000;   -999.000;   0
1896-03-01;--:--;   1407.000;   -999.000;   0
1896-04-01;--:--;   1030.000;   -999.000;   0
1896-05-01;--:--;    888.000;   -999.000;   0
1896-06-01;--:--;    895.000;   -999.000;   0
1896-07-01;--:--;   2650.000;   -999.000;   0
1896-08-01;--:--;   8176.000;   -999.000;   0
1896-09-01;--:--;  10763.000;   -999.000;   0
1896-10-01;--:--;   7019.000;   -999.000;   0
1896-11-01;--:--;   5015.000;   -999.000;   0
1896-12-01;--:--;   4106.000;   -999.000;   0
1897-01-01;--:--;   2613.000;   -999.000;   0
1897-02-01;--:--;   2021.000;   -999.000;   0
1897-03-01;--:--;   1508.000;   -999.000;   0
1897-04-01;--:--;   1064.000;   -999.000;   0
1897-05-01;--:--;    903.000;   -999.000;   0
1897-06-01;--:--;   1041.000;   -999.000;   0
1897-07-01;--:--;   2150.000;   -999.000;   0
1897-08-01;--:--;   7093.000;   -999.000;   0
1897-09-01;--:--;   9104.000;   -999.000;   0
1897-10-01;--:--;   6123.000;   -999.000;   0
1897-11-01;--:--;   3182.000;   -999.000;   0
1897-12-01;--:--;   2176.000;   -999.000;   0
1898-01-01;--:--;   1736.000;   -999.000;   0
1898-02-01;--:--;   1359.000;   -999.000;   0
1898-03-01;--:--;    907.000;   -999.000;   0
1898-04-01;--:--;    694.000;   -999.000;   0
1898-05-01;--:--;    593.000;   -999.000;   0
1898-06-01;--:--;    586.000;   -999.000;   0
1898-07-01;--:--;   1493.000;   -999.000;   0
1898-08-01;--:--;   9072.000;   -999.000;   0
1898-09-01;--:--;  10416.000;   -999.000;   0
1898-10-01;--:--;   7504.000;   -999.000;   0
1898-11-01;--:--;   4359.000;   -999.000;   0
1898-12-01;--:--;   3039.000;   -999.000;   0
1899-01-01;--:--;   2255.000;   -999.000;   0
1899-02-01;--:--;   1922.000;   -999.000;   0
1899-03-01;--:--;   1612.000;   -999.000;   0
1899-04-01;--:--;   1153.000;   -999.000;   0
1899-05-01;--:--;    828.000;   -999.000;   0
1899-06-01;--:--;    810.000;   -999.000;   0
1899-07-01;--:--;   1795.000;   -999.000;   0
1899-08-01;--:--;   5525.000;   -999.000;   0
1899-09-01;--:--;   6520.000;   -999.000;   0
1899-10-01;--:--;   3845.000;   -999.000;   0
1899-11-01;--:--;   1917.000;   -999.000;   0
1899-12-01;--:--;   1254.000;   -999.000;   0
1900-01-01;--:--;    798.000;   -999.000;   0
1900-02-01;--:--;    607.000;   -999.000;   0
1900-03-01;--:--;    466.000;   -999.000;   0
1900-04-01;--:--;    393.000;   -999.000;   0
1900-05-01;--:--;    395.000;   -999.000;   0
1900-06-01;--:--;    543.000;   -999.000;   0
1900-07-01;--:--;   1441.000;   -999.000;   0
1900-08-01;--:--;   8288.000;   -999.000;   0
1900-09-01;--:--;   8294.000;   -999.000;   0
1900-10-01;--:--;   5899.000;   -999.000;   0
1900-11-01;--:--;   2785.000;   -999.000;   0
1900-12-01;--:--;   1881.000;   -999.000;   0
1901-01-01;--:--;   1400.000;   -999.000;   0
1901-02-01;--:--;    971.000;   -999.000;   0
1901-03-01;--:--;    720.000;   -999.000;   0
1901-04-01;--:--;    559.000;   -999.000;   0
1901-05-01;--:--;    563.000;   -999.000;   0
1901-06-01;--:--;    625.000;   -999.000;   0
1901-07-01;--:--;   1986.000;   -999.000;   0
1901-08-01;--:--;   7691.000;   -999.000;   0
1901-09-01;--:--;   9066.000;   -999.000;   0
1901-10-01;--:--;   4965.000;   -999.000;   0
1901-11-01;--:--;   2789.000;   -999.000;   0
1901-12-01;--:--;   1844.000;   -999.000;   0
1902-01-01;--:--;   1232.000;   -999.000;   0
1902-02-01;--:--;    818.000;   -999.000;   0
1902-03-01;--:--;    623.000;   -999.000;   0
1902-04-01;--:--;    540.000;   -999.000;   0
1902-05-01;--:--;    496.000;   -999.000;   0
1902-06-01;--:--;    563.000;   -999.000;   0
1902-07-01;--:--;   1276.000;   -999.000;   0
1902-08-01;--:--;   4144.000;   -999.000;   0
1902-09-01;--:--;   7098.000;   -999.000;   0
1902-10-01;--:--;   5301.000;   -999.000;   0
1902-11-01;--:--;   2627.000;   -999.000;   0
1902-12-01;--:--;   1642.000;   -999.000;   0
1903-01-01;--:--;   1295.000;   -999.000;   0
1903-02-01;--:--;    892.000;   -999.000;   0
1903-03-01;--:--;    623.000;   -999.000;   0
1903-04-01;--:--;    478.000;   -999.000;   0
1903-05-01;--:--;    466.000;   -999.000;   0
1903-06-01;--:--;    914.000;   -999.000;   0
1903-07-01;--:--;   1863.000;   -999.000;   0
1903-08-01;--:--;   6608.000;   -999.000;   0
1903-09-01;--:--;   9567.000;   -999.000;   0
1903-10-01;--:--;   6944.000;   -999.000;   0
1903-11-01;--:--;   3935.000;   -999.000;   0
1903-12-01;--:--;   2098.000;   -999.000;   0
1904-01-01;--:--;   1564.000;   -999.000;   0
1904-02-01;--:--;   1289.000;   -999.000;   0
1904-03-01;--:--;    888.000;   -999.000;   0
1904-04-01;--:--;    644.000;   -999.000;   0
1904-05-01;--:--;    668.000;   -999.000;   0
1904-06-01;--:--;   1126.000;   -999.000;   0
1904-07-01;--:--;   1907.000;   -999.000;   0
1904-08-01;--:--;   7056.000;   -999.000;   0
1904-09-01;--:--;   7330.000;   -999.000;   0
1904-10-01;--:--;   4853.000;   -999.000;   0
1904-11-01;--:--;   2353.000;   -999.000;   0
1904-12-01;--:--;   1683.000;   -999.000;   0
1905-01-01;--:--;   1411.000;   -999.000;   0
1905-02-01;--:--;   1008.000;   -999.000;   0
1905-03-01;--:--;    716.000;   -999.000;   0
1905-04-01;--:--;    520.000;   -999.000;   0
1905-05-01;--:--;    537.000;   -999.000;   0
1905-06-01;--:--;    613.000;   -999.000;   0
1905-07-01;--:--;   1105.000;   -999.000;   0
1905-08-01;--:--;   4629.000;   -999.000;   0
1905-09-01;--:--;   7561.000;   -999.000;   0
1905-10-01;--:--;   4928.000;   -999.000;   0
1905-11-01;--:--;   2040.000;   -999.000;   0
1905-12-01;--:--;   1564.000;   -999.000;   0
1906-01-01;--:--;   1344.000;   -999.000;   0
1906-02-01;--:--;   1087.000;   -999.000;   0
1906-03-01;--:--;    780.000;   -999.000;   0
1906-04-01;--:--;    717.000;   -999.000;   0
1906-05-01;--:--;    672.000;   -999.000;   0
1906-06-01;--:--;    760.000;   -999.000;   0
1906-07-01;--:--;   1429.000;   -999.000;   0
1906-08-01;--:--;   6645.000;   -999.000;   0
1906-09-01;--:--;   9567.000;   -999.000;   0
1906-10-01;--:--;   6533.000;   -999.000;   0
1906-11-01;--:--;   3348.000;   -999.000;   0
1906-12-01;--:--;   1930.000;   -999.000;   0
1907-01-01;--:--;   1512.000;   -999.000;   0
1907-02-01;--:--;   1182.000;   -999.000;   0
1907-03-01;--:--;    761.000;   -999.000;   0
1907-04-01;--:--;    690.000;   -999.000;   0
1907-05-01;--:--;    683.000;   -999.000;   0
1907-06-01;--:--;    721.000;   -999.000;   0
1907-07-01;--:--;   1355.000;   -999.000;   0
1907-08-01;--:--;   4368.000;   -999.000;   0
1907-09-01;--:--;   6790.000;   -999.000;   0
1907-10-01;--:--;   4181.000;   -999.000;   0
1907-11-01;--:--;   2415.000;   -999.000;   0
1907-12-01;--:--;   1538.000;   -999.000;   0
1908-01-01;--:--;   1314.000;   -999.000;   0
1908-02-01;--:--;    866.000;   -999.000;   0
1908-03-01;--:--;    660.000;   -999.000;   0
1908-04-01;--:--;    597.000;   -999.000;   0
1908-05-01;--:--;    552.000;   -999.000;   0
1908-06-01;--:--;    586.000;   -999.000;   0
1908-07-01;--:--;   1295.000;   -999.000;   0
1908-08-01;--:--;   8176.000;   -999.000;   0
1908-09-01;--:--;  11304.000;   -999.000;   0
1908-10-01;--:--;   7653.000;   -999.000;   0
1908-11-01;--:--;   3595.000;   -999.000;   0
1908-12-01;--:--;   1986.000;   -999.000;   0
1909-01-01;--:--;   1639.000;   -999.000;   0
1909-02-01;--:--;   1405.000;   -999.000;   0
1909-03-01;--:--;    929.000;   -999.000;   0
1909-04-01;--:--;    682.000;   -999.000;   0
1909-05-01;--:--;    742.000;   -999.000;   0
1909-06-01;--:--;   1388.000;   -999.000;   0
1909-07-01;--:--;   2042.000;   -999.000;   0
1909-08-01;--:--;   7728.000;   -999.000;   0
1909-09-01;--:--;   9953.000;   -999.000;   0
1909-10-01;--:--;   7243.000;   -999.000;   0
1909-11-01;--:--;   3672.000;   -999.000;   0
1909-12-01;--:--;   2396.000;   -999.000;   0
1910-01-01;--:--;   1590.000;   -999.000;   0
1910-02-01;--:--;   1566.000;   -999.000;   0
1910-03-01;--:--;   1164.000;   -999.000;   0
1910-04-01;--:--;    706.000;   -999.000;   0
1910-05-01;--:--;    638.000;   -999.000;   0
1910-06-01;--:--;    848.000;   -999.000;   0
1910-07-01;--:--;   1325.000;   -999.000;   0
1910-08-01;--:--;   6085.000;   -999.000;   0
1910-09-01;--:--;   9452.000;   -999.000;   0
1910-10-01;--:--;   7056.000;   -999.000;   0
1910-11-01;--:--;   4128.000;   -999.000;   0
1910-12-01;--:--;   2206.000;   -999.000;   0
1911-01-01;--:--;   1612.000;   -999.000;   0
1911-02-01;--:--;   1058.000;   -999.000;   0
1911-03-01;--:--;    795.000;   -999.000;   0
1911-04-01;--:--;    540.000;   -999.000;   0
1911-05-01;--:--;    578.000;   -999.000;   0
1911-06-01;--:--;    802.000;   -999.000;   0
1911-07-01;--:--;   1306.000;   -999.000;   0
1911-08-01;--:--;   5600.000;   -999.000;   0
1911-09-01;--:--;   8873.000;   -999.000;   0
1911-10-01;--:--;   5413.000;   -999.000;   0
1911-11-01;--:--;   2854.000;   -999.000;   0
1911-12-01;--:--;   1836.000;   -999.000;   0
1912-01-01;--:--;   1261.000;   -999.000;   0
1912-02-01;--:--;    933.000;   -999.000;   0
1912-03-01;--:--;    664.000;   -999.000;   0
1912-04-01;--:--;    570.000;   -999.000;   0
1912-05-01;--:--;    552.000;   -999.000;   0
1912-06-01;--:--;    590.000;   -999.000;   0
1912-07-01;--:--;   1284.000;   -999.000;   0
1912-08-01;--:--;   6944.000;   -999.000;   0
1912-09-01;--:--;   7021.000;   -999.000;   0
1912-10-01;--:--;   3845.000;   -999.000;   0
1912-11-01;--:--;   1709.000;   -999.000;   0
1912-12-01;--:--;   1504.000;   -999.000;   0
1913-01-01;--:--;   1179.000;   -999.000;   0
1913-02-01;--:--;    797.000;   -999.000;   0
